Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales Goal,Sales Left,Sales Percent,Quantity,Quantity Goal,Quantity Left,Quantity Percent,Discount,Discount Goal,Discount Left,Discount Percent,Profit,Profit Goal,Profit Left,Profit Percent
74,US-2015-134026,4/26/15,5/2/15,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,103.8328,6.7928, 93.5 ,2,2.1,0.1, 95.2 ,0.2,0.802,0.602, 24.9 ,1.213,2.36535,1.15235, 51.3 
75,US-2015-134026,4/26/15,5/2/15,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,232.18096,159.39696, 31.3 ,1,1.46,0.46, 68.5 ,0.2,1.692,1.492, 11.8 ,-18.196,-32.20692,-14.01092, 56.5 
76,US-2017-118038,12/9/17,12/11/17,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,2.57088,1.32288, 48.5 ,3,3.69,0.69, 81.3 ,0.8,4.488,3.688, 17.8 ,-1.9344,-2.727504,-0.793104, 70.9 
77,US-2017-118038,12/9/17,12/11/17,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,21.26052,11.55252, 45.7 ,3,3.72,0.72, 80.6 ,0.6,5.286,4.686, 11.4 ,-5.8248,-11.183616,-5.358816, 52.1 
78,US-2017-118038,12/9/17,12/11/17,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,83.3544,56.1144, 32.7 ,3,3.48,0.48, 86.2 ,0.2,1.76,1.56, 11.4 ,2.724,5.12112,2.39712, 53.2 
79,US-2014-147606,11/26/14,12/1/14,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,49.987,30.687, 38.6 ,5,6.55,1.55, 76.3 ,0.6,5.394,4.794, 11.1 ,-14.475,-24.0285,-9.5535, 60.2 
80,CA-2016-127208,6/12/16,6/15/16,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,745.2128,537.0528, 27.9 ,1,1.18,0.18, 84.7 ,0,0,0, -   ,56.2032,103.413888,47.210688, 54.3 
81,CA-2016-127208,6/12/16,6/15/16,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,66.4578,49.7178, 25.2 ,3,4.05,1.05, 74.1 ,0,0,0, -   ,8.0352,10.365408,2.330208, 77.5 
82,CA-2014-139451,10/12/14,10/16/14,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,57.216,42.316, 26.0 ,5,5.5,0.5, 90.9 ,0,0,0, -   ,4.172,4.54748,0.37548, 91.7 
83,CA-2014-139451,10/12/14,10/16/14,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,80.2125,58.8225, 26.7 ,1,1.32,0.32, 75.8 ,0,0,0, -   ,6.2031,7.195596,0.992496, 86.2 
84,CA-2015-149734,9/3/15,9/8/15,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,432.1156,231.1316, 46.5 ,7,9.38,2.38, 74.6 ,0.2,1.472,1.272, 13.6 ,62.8075,82.9059,20.0984, 75.8 
85,US-2017-119662,11/13/17,11/16/17,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,626.62272,396.24672, 36.8 ,3,3.9,0.9, 76.9 ,0.2,1.418,1.218, 14.1 ,-48.9549,-57.277233,-8.322333, 85.5 
86,CA-2017-140088,5/28/17,5/30/17,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,307.9992,6.0392, 98.0 ,2,2.64,0.64, 75.8 ,0,0,0, -   ,33.2156,44.508904,11.293304, 74.6 
87,CA-2017-155558,10/26/17,11/2/17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,30.9845,10.9945, 64.5 ,1,1.42,0.42, 70.4 ,0,0,0, -   ,6.7966,11.826084,5.029484, 57.5 
88,CA-2017-155558,10/26/17,11/2/17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,11.1496,4.9896, 55.2 ,2,3,1, 66.7 ,0,0,0, -   ,2.9568,4.021248,1.064448, 73.5 
89,CA-2016-159695,4/5/16,4/10/16,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,418.09152,259.72352, 37.9 ,7,7.98,0.98, 87.7 ,0.2,1.434,1.234, 13.9 ,13.8572,20.924372,7.067172, 66.2 
90,CA-2016-109806,9/17/16,9/22/16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,43.818,23.718, 45.9 ,3,3.03,0.03, 99.0 ,0,0,0, -   ,6.633,11.01078,4.37778, 60.2 
91,CA-2016-109806,9/17/16,9/22/16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,112.58352,38.99952, 65.4 ,2,2.78,0.78, 71.9 ,0.2,1.702,1.502, 11.8 ,8.2782,13.493466,5.215266, 61.3 
92,CA-2016-109806,9/17/16,9/22/16,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,16.2,9.72, 40.0 ,1,1.19,0.19, 84.0 ,0,0,0, -   ,3.1104,5.90976,2.79936, 52.6 
93,CA-2015-149587,1/31/15,2/5/15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,22.5504,9.5904, 57.5 ,2,1.86,-0.14, 107.5 ,0,0,0, -   ,6.2208,8.335872,2.115072, 74.6 
94,CA-2015-149587,1/31/15,2/5/15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,74.676,21.336, 71.4 ,3,2.82,-0.18, 106.4 ,0,0,0, -   ,16.5354,27.614118,11.078718, 59.9 
95,CA-2015-149587,1/31/15,2/5/15,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,64.272,31.312, 51.3 ,2,2.92,0.92, 68.5 ,0,0,0, -   ,16.1504,26.325152,10.174752, 61.3 
96,US-2017-109484,11/6/17,11/12/17,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,14.205,8.523, 40.0 ,1,0.92,-0.08, 108.7 ,0.7,2.968,2.268, 23.6 ,-3.788,-6.78052,-2.99252, 55.9 
97,CA-2017-161018,11/9/17,11/11/17,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,318.549,222.019, 30.3 ,7,7.98,0.98, 87.7 ,0,0,0, -   ,40.5426,47.029416,6.486816, 86.2 
98,CA-2017-157833,6/17/17,6/20/17,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,92.87472,41.56272, 55.2 ,3,3.33,0.33, 90.1 ,0.2,0.998,0.798, 20.0 ,17.9592,32.146968,14.187768, 55.9 
99,CA-2016-149223,9/6/16,9/11/16,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,161.2116,83.3316, 48.3 ,6,6.3,0.3, 95.2 ,0,0,0, -   ,22.5852,22.5852,0, 100.0 
100,CA-2016-158568,8/29/16,9/2/16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,198.39568,133.77168, 32.6 ,7,10.36,3.36, 67.6 ,0.2,1.176,0.976, 17.0 ,22.6184,29.630104,7.011704, 76.3 
101,CA-2016-158568,8/29/16,9/2/16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,193.87152,97.89552, 49.5 ,3,4.2,1.2, 71.4 ,0.2,0.92,0.72, 21.7 ,-10.7973,-11.769057,-0.971757, 91.7 
102,CA-2016-158568,8/29/16,9/2/16,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,4.05876,2.27076, 44.1 ,3,3,0, 100.0 ,0.8,5.608,4.808, 14.3 ,-3.0396,-3.64752,-0.60792, 83.3 
103,CA-2016-129903,12/1/16,12/4/16,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,24.3984,0.4784, 98.0 ,4,4.96,0.96, 80.6 ,0,0,0, -   ,11.7208,17.112368,5.391568, 68.5 
104,US-2015-156867,11/13/15,11/17/15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,312.95376,74.05776, 76.3 ,6,6.24,0.24, 96.2 ,0.2,1.72,1.52, 11.6 ,-26.8758,-40.851216,-13.975416, 65.8 
105,US-2015-156867,11/13/15,11/17/15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,254.8764,152.5164, 40.2 ,3,2.76,-0.24, 108.7 ,0.2,0.924,0.724, 21.6 ,-3.8385,-7.024455,-3.185955, 54.6 
106,US-2015-156867,11/13/15,11/17/15,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,42.04548,5.16348, 87.7 ,3,3,0, 100.0 ,0.7,5.775,5.075, 12.1 ,-25.8174,-40.791492,-14.974092, 63.3 
107,CA-2017-119004,11/23/17,11/28/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,206.03136,131.91936, 36.0 ,8,11.68,3.68, 68.5 ,0.2,1.198,0.998, 16.7 ,17.6016,34.147104,16.545504, 51.5 
108,CA-2017-119004,11/23/17,11/28/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,78.3776,50.3856, 35.7 ,1,1.06,0.06, 94.3 ,0.2,1.578,1.378, 12.7 ,2.0994,2.036418,-0.062982, 103.1 
109,CA-2017-119004,11/23/17,11/28/17,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,4.2952,0.9912, 76.9 ,1,1.04,0.04, 96.2 ,0.2,1.44,1.24, 13.9 ,1.0738,2.083172,1.009372, 51.5 
110,CA-2015-129476,10/15/15,10/20/15,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,414.7512,74.7912, 82.0 ,5,4.9,-0.1, 102.0 ,0.2,0.916,0.716, 21.8 ,67.992,127.82496,59.83296, 53.2 
111,CA-2017-146780,12/25/17,12/30/17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,52.0304,10.0704, 80.6 ,2,2.98,0.98, 67.1 ,0,0,0, -   ,10.9096,20.72824,9.81864, 52.6 
112,CA-2016-128867,11/3/16,11/10/16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,107.1036,31.1436, 70.9 ,2,2.66,0.66, 75.2 ,0,0,0, -   ,22.788,25.29468,2.50668, 90.1 
113,CA-2016-128867,11/3/16,11/10/16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,61.29,34.05, 44.4 ,6,7.8,1.8, 76.9 ,0,0,0, -   ,13.3476,16.01712,2.66952, 83.3 
114,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,157.57728,117.48128, 25.4 ,14,12.88,-1.12, 108.7 ,0.2,0.848,0.648, 23.6 ,14.5348,14.244104,-0.290696, 102.0 
115,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,8.4488,3.7288, 55.9 ,2,2.44,0.44, 82.0 ,0.2,1.784,1.584, 11.2 ,1.652,1.70156,0.04956, 97.1 
116,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,33.08688,9.11088, 72.5 ,3,3.81,0.81, 78.7 ,0.2,1.584,1.384, 12.6 ,7.4925,14.53545,7.04295, 51.5 
117,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,221.7888,91.3248, 58.8 ,6,8.22,2.22, 73.0 ,0.2,0.944,0.744, 21.2 ,44.0316,71.331192,27.299592, 61.7 
118,CA-2015-110457,3/2/15,3/6/15,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3024.1152,2236.5852, 26.0 ,3,3.42,0.42, 87.7 ,0,0,0, -   ,165.3813,296.032527,130.651227, 55.9 
119,US-2015-136476,4/5/15,4/10/15,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,550.70106,392.90706, 28.7 ,1,1.24,0.24, 80.6 ,0.7,2.807,2.107, 24.9 ,-115.7156,-123.815692,-8.100092, 93.5 
120,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,145.824,98.784, 32.3 ,3,3.96,0.96, 75.8 ,0,0,0, -   ,18.3456,25.68384,7.33824, 71.4 
121,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,58.2876,27.4476, 52.9 ,4,4.96,0.96, 80.6 ,0,0,0, -   ,13.878,24.84162,10.96362, 55.9 
122,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,367.0272,140.4672, 61.7 ,6,8.52,2.52, 70.4 ,0,0,0, -   ,63.4368,77.392896,13.956096, 82.0 
123,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,226.5894,111.5694, 50.8 ,9,13.32,4.32, 67.6 ,0,0,0, -   ,51.759,55.38213,3.62313, 93.5 
124,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,226.5732,158.5332, 30.0 ,7,10.22,3.22, 68.5 ,0,0,0, -   ,19.7316,32.951772,13.220172, 59.9 
125,US-2014-152030,12/26/14,12/28/14,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,1056.98208,456.42408, 56.8 ,3,4.47,1.47, 67.1 ,0.3,2.526,2.226, 11.9 ,-8.5794,-10.29528,-1.71588, 83.3 
126,US-2014-134614,9/20/14,9/25/14,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,1148.922,531.222, 53.8 ,6,6.54,0.54, 91.7 ,0.5,4.385,3.885, 11.4 ,-407.682,-517.75614,-110.07414, 78.7 
127,US-2017-107272,11/5/17,11/12/17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,5.80284,3.41484, 41.2 ,2,2.16,0.16, 92.6 ,0.7,5.768,5.068, 12.1 ,-1.8308,-3.515136,-1.684336, 52.1 
128,US-2017-107272,11/5/17,11/12/17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,636.81912,392.82712, 38.3 ,7,7.07,0.07, 99.0 ,0.2,1.358,1.158, 14.7 ,30.499,51.54331,21.04431, 59.2 
129,US-2016-125969,11/6/16,11/10/16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,179.1328,97.7088, 45.5 ,2,2.96,0.96, 67.6 ,0.2,1.8,1.6, 11.1 ,-9.1602,-13.007484,-3.847284, 70.4 
130,US-2016-125969,11/6/16,11/10/16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,271.9584,33.3984, 87.7 ,3,3.51,0.51, 85.5 ,0,0,0, -   ,26.2416,37.000656,10.759056, 70.9 
131,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,167.3163,107.3463, 35.8 ,5,6.4,1.4, 78.1 ,0.4,2.984,2.584, 13.4 ,-11.994,-23.86806,-11.87406, 50.3 
132,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,242.7424,164.4384, 32.3 ,2,1.86,-0.14, 107.5 ,0.2,1.186,0.986, 16.9 ,29.364,33.18132,3.81732, 88.5 
133,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,77.2416,55.7856, 27.8 ,9,11.79,2.79, 76.3 ,0.2,1.346,1.146, 14.9 ,6.9732,6.9732,0, 100.0 
134,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,38.4768,18.4368, 52.1 ,3,4.2,1.2, 71.4 ,0,0,0, -   ,9.6192,8.849664,-0.769536, 108.7 
135,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,113.408,77.968, 31.3 ,1,1.38,0.38, 72.5 ,0,0,0, -   ,16.6568,20.321296,3.664496, 82.0 
136,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,18.8928,7.3728, 61.0 ,4,4.48,0.48, 89.3 ,0,0,0, -   ,3.456,5.28768,1.83168, 65.4 
137,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,15.5574,11.5374, 25.8 ,2,1.86,-0.14, 107.5 ,0,0,0, -   ,1.9698,3.486546,1.516746, 56.5 
138,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,208.72224,132.54624, 36.5 ,3,4.5,1.5, 66.7 ,0.2,0.91,0.71, 22.0 ,26.6616,27.99468,1.33308, 95.2 
139,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,260.226,194.346, 25.3 ,6,5.46,-0.54, 109.9 ,0,0,0, -   ,18.4464,33.941376,15.494976, 54.3 
140,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,166.8744,123.7544, 25.8 ,14,20.02,6.02, 69.9 ,0,0,0, -   ,20.6976,21.73248,1.03488, 95.2 
141,CA-2016-110366,9/5/16,9/7/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,90.252,7.452, 91.7 ,2,2,0, 100.0 ,0.2,1.396,1.196, 14.3 ,10.35,10.8675,0.5175, 95.2 
142,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,27.6948,18.8748, 31.8 ,3,3.93,0.93, 76.3 ,0,0,0, -   ,2.3814,4.429404,2.048004, 53.8 
143,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,14.4438,3.5838, 75.2 ,3,3.33,0.33, 90.1 ,0,0,0, -   ,5.1042,7.860468,2.756268, 64.9 
144,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,275.904,132.204, 52.1 ,3,2.73,-0.27, 109.9 ,0,0,0, -   ,68.976,122.08752,53.11152, 56.5 
145,CA-2017-155376,12/22/17,12/27/17,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3256.9884,2417.5584, 25.8 ,3,3.96,0.96, 75.8 ,0,0,0, -   ,218.2518,390.670722,172.418922, 55.9 
146,CA-2015-110744,9/7/15,9/12/15,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,2633.9656,1962.0356, 25.5 ,7,8.47,1.47, 82.6 ,0,0,0, -   ,20.1579,24.592638,4.434738, 82.0 
